hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",0,1,2018,July,27,2,0,1,2,0,0,BB,ARG,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,147,1,0,Check-Out,7/3/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,27,2,0,1,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,"No Deposit",NULL,NULL,0,Transient,107,1,2,Check-Out,7/3/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,"No Deposit",NULL,NULL,0,Transient,147,0,0,Check-Out,7/3/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,117.9,0,2,Check-Out,7/3/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,27,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,"No Deposit",NULL,NULL,0,Transient,123,0,0,Check-Out,7/3/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,14,2018,July,27,2,0,2,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",242,NULL,0,Transient,98,0,1,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,10,2018,July,27,2,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,NULL,0,Transient,117.81,0,0,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,5,2018,July,27,2,0,2,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,135,1,2,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,17,2018,July,27,2,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,NULL,0,Transient,133,0,1,Check-Out,7/5/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,93,2018,July,27,2,0,3,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,A,C,0,"No Deposit",115,NULL,0,Contract,58.95,0,0,Check-Out,7/5/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,10,2018,July,27,3,0,2,2,2,0,BB,USA,"Online TA",TA/TO,0,0,0,G,H,0,"No Deposit",240,NULL,0,Transient,153,1,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,3,2018,July,27,3,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,110.5,0,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,51,2018,July,27,3,0,2,2,0,0,BB,POL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,NULL,0,Transient,97,0,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,27,3,0,2,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",3,NULL,0,Transient,91.5,0,0,Check-Out,7/5/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,15,2018,July,27,3,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,114.5,0,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,3,2018,July,27,3,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,90.9,1,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,27,3,2,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,122,0,0,Check-Out,7/7/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,72,2018,July,27,3,2,2,2,0,0,BB,DEU,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",105,NULL,0,Transient,110.7,1,0,Check-Out,7/7/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,81,2018,July,27,3,2,6,3,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",5,NULL,0,Transient,85.86,0,0,Check-Out,7/11/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,99,2018,July,27,3,2,7,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,58.95,0,0,Check-Out,7/12/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,364,2018,July,27,3,3,7,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,55.68,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,99,2018,July,27,3,3,7,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",115,NULL,0,Contract,111.15,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,324,2018,July,27,3,4,10,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",40,NULL,0,Contract,134.73,0,0,Check-Out,7/17/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,69,2018,July,27,3,4,10,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,F,F,1,"No Deposit",241,NULL,0,Transient,92.45,0,1,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,12,2018,July,27,3,0,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,73.8,0,0,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,27,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,98,1,2,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,27,3,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,131,0,1,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,21,2018,July,27,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,27,3,0,1,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",241,NULL,0,Transient,94.71,0,0,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,109,2018,July,27,3,0,1,2,0,0,BB,BEL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,123,0,2,Check-Out,7/4/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,63,2018,July,27,3,2,5,3,0,0,HB,ESP,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",105,NULL,0,Transient,196.54,0,1,Check-Out,7/10/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,101,2018,July,27,3,2,5,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,99.3,1,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,102,2018,July,27,3,2,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,90.95,0,0,Check-Out,7/10/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,4,2018,July,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,"No Deposit",250,NULL,0,Transient,92.67,0,1,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,98,2018,July,27,4,2,1,2,0,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,71.55,1,0,Check-Out,7/7/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,92,2018,July,27,4,2,4,1,2,0,BB,FRA,"Offline TA/TO",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,96.49,0,2,Check-Out,7/10/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,95,2018,July,27,4,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,85.8,1,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,102,2018,July,27,4,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,96.3,0,1,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,115,2018,July,27,4,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",134,NULL,0,Transient,58.95,0,1,Check-Out,7/11/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,102,2018,July,27,4,2,5,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,73.8,0,2,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,86,2018,July,27,4,2,5,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,97,0,2,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,78,2018,July,27,4,2,5,2,0,1,HB,PRT,"Online TA",TA/TO,0,0,0,E,F,0,"No Deposit",240,NULL,0,Transient,139,0,2,Check-Out,7/11/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,52,2018,July,27,4,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",147,NULL,0,Transient,67.24,0,0,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,29,2018,July,27,4,2,6,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",241,NULL,0,Transient,116.5,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,109,2018,July,27,4,2,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,123,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,92,2018,July,27,4,4,6,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Contract,71.55,0,1,Check-Out,7/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,92,2018,July,27,4,4,6,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Contract,71.55,0,1,Check-Out,7/14/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,79,2018,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient,149,0,1,Check-Out,7/14/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,2,2018,July,27,4,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,G,1,"No Deposit",240,NULL,0,Transient,163,1,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,30,2018,July,27,4,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,C,0,"No Deposit",8,NULL,0,Contract,79.5,0,0,Check-Out,7/5/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,32,2018,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,"No Deposit",NULL,NULL,0,Transient,0,0,1,Check-Out,7/5/2018,1,Complementary,21.99,FB
"Resort Hotel",0,8,2018,July,27,4,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/5/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient-Party,73.8,1,1,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,27,4,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,114.5,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient-Party,73.8,0,2,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,100,2018,July,27,4,1,1,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient-Party,73.8,0,1,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,28,5,1,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,88.2,0,1,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,28,5,1,0,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,1,"No Deposit",306,NULL,0,Transient,85.1,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,28,5,1,0,1,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",184,NULL,0,Transient,89,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,28,5,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,80.1,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,28,5,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,NULL,0,Transient,98,0,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,28,5,1,0,1,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",184,NULL,0,Transient,101,1,0,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,"No Deposit",NULL,NULL,0,Transient,167,0,1,Check-Out,7/6/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,44,2018,July,28,5,2,0,3,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,G,G,3,"No Deposit",240,NULL,0,Transient,225,2,0,Check-Out,7/7/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,80,2018,July,28,5,2,0,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,NULL,0,Transient,97,1,0,Check-Out,7/7/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,97,2018,July,28,5,2,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,87.3,0,2,Check-Out,7/9/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,109,2018,July,28,5,2,3,2,1,0,BB,CN,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",241,NULL,0,Transient,85.59,1,2,Check-Out,7/10/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,30,2018,July,28,5,2,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,64,2018,July,28,5,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,107,0,0,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,39,2018,July,28,5,2,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,163,0,0,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,90,2018,July,28,5,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,82,0,0,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,97,2018,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,"No Deposit",250,NULL,0,Transient,164.2,1,1,Check-Out,7/12/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,29,2018,July,28,5,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,97.29,0,1,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,27,2018,July,28,5,2,5,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",175,NULL,0,Transient,98.4,0,0,Check-Out,7/12/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,8,2018,July,28,5,4,5,2,2,0,BB,CHE,"Online TA",TA/TO,0,0,0,H,H,1,"No Deposit",240,NULL,0,Transient,175,1,1,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,82,2018,July,28,5,4,6,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",5,NULL,0,Transient,63.6,1,2,Check-Out,7/15/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,94,2018,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,"No Deposit",NULL,NULL,0,Transient,124.45,1,1,Check-Out,7/15/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,110,2018,July,28,5,4,7,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Contract,110.7,0,0,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,96,2018,July,28,5,4,10,1,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,74.07,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,79,2018,July,28,5,4,10,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",243,NULL,0,Contract,134.1,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,115,2018,July,28,6,1,4,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,1,"No Deposit",240,NULL,0,Transient,167,0,0,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,111,2018,July,28,6,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,123,0,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,51,2018,July,28,6,1,3,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,NULL,0,Transient,117.81,1,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,94,2018,July,28,6,1,3,3,0,0,BB,CN,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",96,NULL,0,Transient,171.32,0,1,Check-Out,7/10/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,81,2018,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,NULL,0,Transient,210,1,0,Check-Out,7/10/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,84,2018,July,28,6,1,3,2,0,1,BB,PRT,"Online TA",TA/TO,0,0,0,D,E,1,"No Deposit",240,NULL,0,Transient,97,0,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,51,2018,July,28,6,1,3,3,0,0,BB,USA,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,NULL,0,Transient,117.81,0,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,111,2018,July,28,6,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,H,0,"No Deposit",240,NULL,0,Transient,0,0,2,Check-Out,7/6/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,"No Deposit",250,NULL,0,Transient,0,0,0,Check-Out,7/6/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,2,2018,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,"No Deposit",NULL,NULL,0,Transient,131,0,0,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,7,2018,July,28,6,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,NULL,0,Transient,98,0,2,Check-Out,7/8/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,98,2018,July,28,6,1,1,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,F,0,"No Deposit",240,NULL,0,Transient,87.3,1,1,Check-Out,7/8/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,95,2018,July,28,6,1,2,2,0,0,BB,GRC,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,97,0,1,Check-Out,7/9/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,66,2018,July,28,6,1,3,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,E,0,"No Deposit",175,NULL,0,Transient,91.5,0,0,Check-Out,7/10/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,104,2018,July,28,6,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,C,1,"No Deposit",240,NULL,0,Transient,73.8,0,1,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,28,2018,July,28,6,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,123,0,0,Check-Out,7/11/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,34,2018,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,NULL,0,Transient,175,1,0,Check-Out,7/11/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,98,2018,July,28,6,1,5,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,117.8,1,1,Check-Out,7/12/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,104,2018,July,28,6,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient,117.63,0,0,Check-Out,7/12/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,68,2018,July,28,6,2,5,2,2,0,HB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,185,0,0,Check-Out,7/13/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,258,2018,July,28,6,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",2,NULL,0,Contract,47.25,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,111,2018,July,28,6,3,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,151,0,1,Check-Out,7/14/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,112,2018,July,28,6,3,7,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",242,NULL,0,Transient,120.6,0,1,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,100,2018,July,28,6,3,7,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,1,"No Deposit",241,NULL,0,Transient,63.86,0,1,Check-Out,7/16/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,33,2018,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,"No Deposit",250,NULL,0,Transient,157.1,0,1,Check-Out,7/16/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,97,2018,July,28,6,3,7,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,NULL,0,Contract,91.37,0,2,Check-Out,7/16/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,80,2018,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,"No Deposit",NULL,NULL,0,Transient,73,0,0,Check-Out,7/17/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,90,2018,July,28,6,4,10,2,0,0,BB,ITA,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Contract,110.7,0,0,Check-Out,7/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,111,2018,July,28,6,4,10,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",40,NULL,0,Contract,93.6,0,0,Check-Out,7/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,65,2018,July,28,6,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",127,NULL,0,Transient,83.5,0,0,Check-Out,7/13/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,55,2018,July,28,7,0,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,82,1,2,Check-Out,7/10/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,21,2018,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,"No Deposit",250,NULL,0,Transient,185.5,0,1,Check-Out,7/10/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,8,2018,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,0,0,1,Check-Out,7/7/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,8,2018,July,28,7,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,NULL,0,Transient,0,0,1,Check-Out,7/7/2018,0.3,"Online TA",12.99,BB
